package,activity,widget_id,widget_type,widget_text,flaw_type,info
org.openintents.notepad,noteslist.NotesList,android:id/alertTitle,android.widget.TextView,#,MISSING_SPEAKABLE_TEXT_FLAW,
org.openintents.notepad,noteslist.NotesList,android:id/alertTitle,android.widget.TextView,#,ACCESSIBILITY_CONTRAST_FLAW,1.864093698433198
org.openintents.notepad,noteslist.NotesList,android:id/title,android.widget.TextView,Edit tags,ACCESSIBILITY_CONTRAST_FLAW,2.089605528848847
org.openintents.notepad,noteslist.NotesList,:id/edit,android.widget.MultiAutoCompleteTextView,Enter tags- separated by comma,ACCESSIBILITY_SIZE_FLAW,358,44
org.openintents.notepad,noteslist.NotesList,:id/edit,android.widget.MultiAutoCompleteTextView,Enter tags- separated by comma,ACCESSIBILITY_CONTRAST_FLAW,3.889730750950177
org.openintents.notepad,noteslist.NotesList,:id/edit,android.widget.MultiAutoCompleteTextView,Enter tags- separated by comma,DUPLICATE_SPEAKABLE_TEXT_FLAW,
org.openintents.notepad,noteslist.NotesList,:id/edit,android.widget.MultiAutoCompleteTextView,#,MISSING_SPEAKABLE_TEXT_FLAW,
org.openintents.notepad,PreferenceActivity,android:id/title,android.widget.TextView,Notes List,ACCESSIBILITY_SIZE_FLAW,411,35
org.openintents.notepad,PreferenceActivity,android:id/title,android.widget.TextView,Add-ons,ACCESSIBILITY_CONTRAST_FLAW,1.5911366887561762
org.openintents.notepad,filename.DialogHostingActivity,android:id/button3,android.widget.Button,Cancel,ACCESSIBILITY_CONTRAST_FLAW,2.727411014321566
org.openintents.notepad,NoteEditor,android:id/action_bar-child-1:android.widget.ImageButton,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,1.1704720801761492
org.openintents.notepad,PreferenceActivity,android:id/summary,android.widget.TextView,Search for extensions at Android Market.,ACCESSIBILITY_CONTRAST_FLAW,1.973722359466373
